cell,invariant,before,after,residual,scaled_residual
4433,mass_d,7.828763637652376861983e-13,7.828763637652376861983e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4433,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4434,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4434,mom_x,2.535123083926504614712e-06,2.535123083926504614712e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4434,mom_y,-4.648550005680192645822e-08,-4.648550005680192645822e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4434,mom_z,-1.670317483509393386207e-09,-1.670317483509393386207e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4434,energy,6.429012742354278534332e-04,6.429012742354278534332e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4434,mass_d,7.567774865994211395216e-13,7.567774865994211395216e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4434,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4435,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4435,mom_x,2.389246450395459854120e-06,2.389246450395459854120e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4435,mom_y,1.076196230811346249223e-08,1.076196230811346249223e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4435,mom_z,1.249574615972716465783e-09,1.249574615972716465783e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4435,energy,5.708641356256540736608e-04,5.708641356256540736608e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4435,mass_d,8.852089855487294456601e-13,8.852089855487294456601e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4435,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4437,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4437,mom_x,2.590074728777335479361e-06,2.590074728777335479361e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4437,mom_y,-4.943158860274437359227e-08,-4.943158860274437359227e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4437,mom_z,-4.386708840193607252155e-09,-4.386708840193607252155e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4437,energy,6.710973193161679645202e-04,6.710973193161679645202e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4437,mass_d,7.742595810386031854649e-13,7.742595810386031854649e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4437,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4439,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4439,mom_x,2.191467084652365855679e-06,2.191467084652365855679e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4439,mom_y,-1.287823021105659915904e-08,-1.287823021105659915904e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4439,mom_z,8.511026096428288343720e-12,8.511026096428288343720e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4439,energy,4.802908838168946405178e-04,4.802908838168946405178e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4439,mass_d,1.233999793862582062912e-12,1.233999793862582062912e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4439,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4441,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4441,mom_x,2.317581142512783626026e-06,2.317581142512783626026e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4441,mom_y,-1.077596459525093472601e-08,-1.077596459525093472601e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4441,mom_z,2.950201247579564519569e-11,2.950201247579564519569e-11,0.000000000000000000000e+00,0.00000000000000000e+00
4441,energy,5.371578588320408782428e-04,5.371578588320408782428e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4441,mass_d,1.115689335943456806317e-12,1.115689335943456806317e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4441,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4442,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4442,mom_x,5.293548067275936433733e-06,5.293548067275936433733e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4442,mom_y,-7.825762109850404223169e-08,-7.825762109850404223169e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4442,mom_z,5.337008193094941302497e-09,5.337008193094941302497e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4442,energy,1.403966209473964197457e-03,1.403966209473964197457e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4442,mass_d,1.625158367168595237934e-12,1.625158367168595237934e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4442,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4443,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4443,mom_x,2.629110046860578033272e-06,2.629110046860578033272e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4443,mom_y,-2.883260174349652613860e-08,-2.883260174349652613860e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4443,mom_z,-7.555878674638226211154e-11,-7.555878674638226211154e-11,0.000000000000000000000e+00,0.00000000000000000e+00
4443,energy,6.913257844448975064644e-04,6.913257844448975064644e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4443,mass_d,8.151330352592551821634e-13,8.151330352592551821634e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4443,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4444,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4444,mom_x,4.286923108385704876623e-06,4.286923108385704876623e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4444,mom_y,7.568284617227931560763e-08,7.568284617227931560763e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4444,mom_z,-2.762564831316766721859e-09,-2.762564831316766721859e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4444,energy,9.220117382508238954714e-04,9.220117382508238954714e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4444,mass_d,2.724188535264624256110e-12,2.724188535264624256110e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4444,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4447,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4447,mom_x,2.461385720347120592078e-06,2.461385720347120592078e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4447,mom_y,-6.972302714287238940106e-09,-6.972302714287238940106e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4447,mom_z,6.540551826638539207731e-09,6.540551826638539207731e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4447,energy,6.058526394640387268201e-04,6.058526394640387268201e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4447,mass_d,1.041855297689446531215e-12,1.041855297689446531215e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4447,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4450,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4450,mom_x,2.656441577654285556682e-06,2.656441577654285556682e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4450,mom_y,-1.415156735440772841676e-09,-1.415156735440772841676e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4450,mom_z,-9.257469649625724115156e-10,-9.257469649625724115156e-10,0.000000000000000000000e+00,0.00000000000000000e+00
4450,energy,7.056685009574080501629e-04,7.056685009574080501629e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4450,mass_d,8.752747147688277382609e-13,8.752747147688277382609e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4450,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4453,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4453,mom_x,5.055107132272792181337e-06,5.055107132272792181337e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4453,mom_y,-1.529169608382705693222e-08,-1.529169608382705693222e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4453,mom_z,-9.565501713506460462300e-10,-9.565501713506460462300e-10,0.000000000000000000000e+00,0.00000000000000000e+00
4453,energy,1.285378924794227523121e-03,1.285378924794227523121e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4453,mass_d,2.210203223066980545912e-12,2.210203223066980545912e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4453,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4454,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4454,mom_x,2.552154620204250160085e-06,2.552154620204250160085e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4454,mom_y,-1.843294044375622771578e-08,-1.843294044375622771578e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4454,mom_z,5.752982478175526605524e-09,5.752982478175526605524e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4454,energy,6.513866075530695947532e-04,6.513866075530695947532e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4454,mass_d,1.062115175831567702567e-12,1.062115175831567702567e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4454,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4455,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4455,mom_x,5.482542789867034488220e-06,5.482542789867034488220e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4455,mom_y,3.017971059177467479178e-08,3.017971059177467479178e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4455,mom_z,-3.338701008190744460182e-09,-3.338701008190744460182e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4455,energy,1.506154729118231718962e-03,1.506154729118231718962e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4455,mass_d,1.775624182851395666491e-12,1.775624182851395666491e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4455,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4457,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4457,mom_x,5.122538165447617032795e-06,5.122538165447617032795e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4457,mom_y,-2.586633863945228688127e-08,-2.586633863945228688127e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4457,mom_z,7.683874106042013473746e-11,7.683874106042013473746e-11,0.000000000000000000000e+00,0.00000000000000000e+00
4457,energy,1.312836731821962789335e-03,1.312836731821962789335e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4457,mass_d,2.244421845544286718663e-12,2.244421845544286718663e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4457,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4460,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4460,mom_x,2.501781348539696802068e-06,2.501781348539696802068e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4460,mom_y,-2.859047686634288335866e-09,-2.859047686634288335866e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4460,mom_z,-4.336868889251164614916e-10,-4.336868889251164614916e-10,0.000000000000000000000e+00,0.00000000000000000e+00
4460,energy,6.258930121060163635424e-04,6.258930121060163635424e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4460,mass_d,1.263901082204184052339e-12,1.263901082204184052339e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4460,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4463,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4463,mom_x,2.302847118686016039143e-06,2.302847118686016039143e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4463,mom_y,-2.541644441161300629590e-09,-2.541644441161300629590e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4463,mom_z,7.667179394507210956035e-10,7.667179394507210956035e-10,0.000000000000000000000e+00,0.00000000000000000e+00
4463,energy,5.303141813069983234036e-04,5.303141813069983234036e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4463,mass_d,1.596505704683143795723e-12,1.596505704683143795723e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4463,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4464,mass,1.000000000000000020923e-08,1.000000000000000020923e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4464,mom_x,5.388348429286092112058e-06,5.388348429286092112058e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4464,mom_y,-3.497282738439411886495e-08,-3.497282738439411886495e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4464,mom_z,-3.938232733207037466199e-09,-3.938232733207037466199e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4464,energy,1.468986268855446619339e-03,1.468986268855446619339e-03,0.000000000000000000000e+00,0.00000000000000000e+00
4464,mass_d,2.272509173304199677325e-12,2.272509173304199677325e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4464,mass_T,3.600000000000000091203e-05,3.600000000000000091203e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4470,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4470,mom_x,3.010151180601403487873e-06,3.010151180601403487873e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4470,mom_y,-6.679975503589284471367e-09,-6.679975503589284471367e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4470,mom_z,-3.343465073086357684507e-09,-3.343465073086357684507e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4470,energy,9.061065980799396868753e-04,9.061065980799396868753e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4470,mass_d,8.589928904931509350548e-13,8.589928904931509350548e-13,0.000000000000000000000e+00,0.00000000000000000e+00
4470,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4472,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4472,mom_x,2.218466788216699225650e-06,2.218466788216699225650e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4472,mom_y,-1.498092594217603838919e-08,-1.498092594217603838919e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4472,mom_z,-2.748370176040492445561e-09,-2.748370176040492445561e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4472,energy,4.921896602707742261404e-04,4.921896602707742261404e-04,0.000000000000000000000e+00,0.00000000000000000e+00
4472,mass_d,2.000000000000000363670e-12,2.000000000000000363670e-12,0.000000000000000000000e+00,0.00000000000000000e+00
4472,mass_T,1.800000000000000045602e-05,1.800000000000000045602e-05,0.000000000000000000000e+00,0.00000000000000000e+00
4476,mass,5.000000000000000104613e-09,5.000000000000000104613e-09,0.000000000000000000000e+00,0.00000000000000000e+00
4476,mom_x,2.764835110472570133645e-06,2.764835110472570133645e-06,0.000000000000000000000e+00,0.00000000000000000e+00
4476,mom_y,-1.740578280517084239669e-08,-1.740578280517084239669e-08,0.000000000000000000000e+00,0.00000000000000000e+00
4476,mom_z,8.801381528942888743401e-12,8.801381528942888743401e-12,0.000000000000000000000e+00,0.00000000000000000e+00
