factor,pair,stage,s1_median_ms,s2_median_ms,s1_over_s2_speedup
2,3,pressure_pre_ms,1.5057920249999999,1.5052800149999999,1.0003401426943146
2,3,collision_pool_ms,0.75315198299999997,0.88831999899999992,0.84783859853187882
2,3,relax_ms,10.966015800000001,10.889215950000001,1.0070528356084261
2,3,track_ms,4.0115199100000005,3.9818240400000002,1.0074578559227345
2,3,bin_post_ms,0.37990400200000002,0.38809600500000002,0.97889181312237417
2,3,moments_ms,1.6261119850000001,1.8831359750000001,0.86351278218239125
2,3,pressure_post_ms,1.5524480350000001,1.557504,0.99675380287947901
2,3,compaction_ms,4.2280960099999998,4.2178559299999998,1.0024277927387624
2,3,boundary_ms,0.0255999994,0.0255999994,1
2,4,total_ms,25.68908785,26.138624200000002,0.98280183583648595
2,4,gas_flux_ms,0.3737599995,0.33945599199999998,1.1010558314139289
2,4,eulerian_coupling_ms,0.105471998,0.103423998,1.019801980580948
2,4,injection_ms,0.034304000449999997,0.0337920003,1.0151515194559226
2,4,bin_pre_ms,0.028672000399999998,0.086015999349999997,0.33333334050254221
2,4,pressure_pre_ms,1.50784004,1.5057920199999999,1.0013600948688786
2,4,collision_pool_ms,0.75264000900000005,0.88576000899999996,0.8497109841860111
2,4,relax_ms,10.92095995,10.9813762,0.99449829885620356
2,4,track_ms,3.9731199750000004,3.99923217,0.99347069790149256
2,4,bin_post_ms,0.37895999850000001,0.38912001299999999,0.97388976624031931
2,4,moments_ms,1.6204800050000001,1.9046879999999999,0.85078501308350774
2,4,pressure_post_ms,1.5508480100000002,1.5493119950000001,1.0009914174839911
2,4,compaction_ms,4.2188801799999993,4.2449920150000002,0.9938487905494916
2,4,boundary_ms,0.0255999994,0.0255999994,1
2,5,total_ms,25.723392499999999,25.97222425,0.9904193130474761
