factor,pair,ratio,stage,baseline_state,optimized_state,baseline_manuscript_state,optimized_manuscript_state,baseline_ms,optimized_ms,speedup
64,1,S1_over_T1,moments_ms,E1,S1,T1,S1,14.4619999,14.244351850000001,1.0152796036135543
64,1,S1_over_T1,pressure_post_ms,E1,S1,T1,S1,14.822400099999999,15.21561625,0.97415706708560024
64,1,S1_over_T1,compaction_ms,E1,S1,T1,S1,36.993535999999999,37.078016300000002,0.99772155286527553
64,1,S1_over_T1,boundary_ms,E1,S1,T1,S1,0.024576000899999999,0.024576000899999999,1
64,2,T2_over_T1,total_ms,E1,E2,T1,T2,107.954689,87.647182450000003,1.2316960566483104
64,2,T2_over_T1,gas_flux_ms,E1,E2,T1,T2,0.35635200150000002,0.35737599450000002,0.99713469003022248
64,2,T2_over_T1,eulerian_coupling_ms,E1,E2,T1,T2,0.099327996399999993,0.098304003500000001,1.0104165940708609
64,2,T2_over_T1,injection_ms,E1,E2,T1,T2,0.032767999899999997,0.032767999899999997,1
64,2,T2_over_T1,bin_pre_ms,E1,E2,T1,T2,0.46335999699999997,0.471551999,0.98262757444062909
64,2,T2_over_T1,pressure_pre_ms,E1,E2,T1,T2,15.169536600000001,15.02259205,1.009781570950667
64,2,T2_over_T1,collision_pool_ms,E1,E2,T1,T2,9.3265919650000004,1.0920959749999999,8.5400845516347594
64,2,T2_over_T1,relax_ms,E1,E2,T1,T2,12.398592000000001,12.397568249999999,1.0000825766778902
64,2,T2_over_T1,track_ms,E1,E2,T1,T2,4.2915840149999998,4.2874879850000003,1.0009553449512465
64,2,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.45977601400000001,0.46745599799999998,0.9835706803787766
64,2,T2_over_T1,moments_ms,E1,E2,T1,T2,14.209023949999999,2.0101120449999996,7.0687721041938243
64,2,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,14.97292805,14.9386239,1.0022963393569337
64,2,T2_over_T1,compaction_ms,E1,E2,T1,T2,36.43289755,36.416000350000004,1.0004640048285807
64,2,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024576000899999999,0.024576000899999999,1
64,2,S2_over_S1,total_ms,S1,S2,S1,S2,102.4824335,85.000701899999996,1.2056657322732061
64,2,S2_over_S1,gas_flux_ms,S1,S2,S1,S2,0.35739199799999999,0.3620000035,0.98727070316174736
64,2,S2_over_S1,eulerian_coupling_ms,S1,S2,S1,S2,0.098304003500000001,0.098895996799999997,0.99401398116045891
64,2,S2_over_S1,injection_ms,S1,S2,S1,S2,0.03225599975,0.032767999899999997,0.98437499537467965
64,2,S2_over_S1,bin_pre_ms,S1,S2,S1,S2,0.019455999099999999,0.1029119975,0.18905472221545402
64,2,S2_over_S1,pressure_pre_ms,S1,S2,S1,S2,12.702176550000001,13.002591600000001,0.97689575591991984
64,2,S2_over_S1,collision_pool_ms,S1,S2,S1,S2,7.3016319250000006,0.98616001050000002,7.4041046556916745
64,2,S2_over_S1,relax_ms,S1,S2,S1,S2,12.398592000000001,12.399615750000001,0.99991743695767343
64,2,S2_over_S1,track_ms,S1,S2,S1,S2,4.2880001050000001,4.2941439150000003,0.99856925847814759
64,2,S2_over_S1,bin_post_ms,S1,S2,S1,S2,0.45875200599999999,0.46847999099999998,0.97923500429712051
64,2,S2_over_S1,moments_ms,S1,S2,S1,S2,13.9688959,2.0198400000000003,6.9158427895278818
64,2,S2_over_S1,pressure_post_ms,S1,S2,S1,S2,14.973440200000001,14.8592639,1.0076838463041229
64,2,S2_over_S1,compaction_ms,S1,S2,S1,S2,36.300287249999997,36.243967050000002,1.0015539193025504
64,2,S2_over_S1,boundary_ms,S1,S2,S1,S2,0.024576000899999999,0.0255999994,0.96000005765625129
64,2,S2_over_T2,total_ms,E2,S2,T2,S2,87.647182450000003,85.000701899999996,1.0311348081938605
64,2,S2_over_T2,gas_flux_ms,E2,S2,T2,S2,0.35737599450000002,0.3620000035,0.98722649459863887
64,2,S2_over_T2,eulerian_coupling_ms,E2,S2,T2,S2,0.098304003500000001,0.098895996799999997,0.99401398116045891
64,2,S2_over_T2,injection_ms,E2,S2,T2,S2,0.032767999899999997,0.032767999899999997,1
64,2,S2_over_T2,bin_pre_ms,E2,S2,T2,S2,0.471551999,0.1029119975,4.582089653832635
64,2,S2_over_T2,pressure_pre_ms,E2,S2,T2,S2,15.02259205,13.002591600000001,1.1553536796464483
64,2,S2_over_T2,collision_pool_ms,E2,S2,T2,S2,1.0920959749999999,0.98616001050000002,1.1074226934494014
64,2,S2_over_T2,relax_ms,E2,S2,T2,S2,12.397568249999999,12.399615750000001,0.99983487391534676
64,2,S2_over_T2,track_ms,E2,S2,T2,S2,4.2874879850000003,4.2941439150000003,0.99844999838576676
64,2,S2_over_T2,bin_post_ms,E2,S2,T2,S2,0.46745599799999998,0.46847999099999998,0.99781422255022201
64,2,S2_over_T2,moments_ms,E2,S2,T2,S2,2.0101120449999996,2.0198400000000003,0.99518379921181843
64,2,S2_over_T2,pressure_post_ms,E2,S2,T2,S2,14.9386239,14.8592639,1.005340775999005
64,2,S2_over_T2,compaction_ms,E2,S2,T2,S2,36.416000350000004,36.243967050000002,1.0047465361549048
64,2,S2_over_T2,boundary_ms,E2,S2,T2,S2,0.024576000899999999,0.0255999994,0.96000005765625129
64,2,S1_over_T1,total_ms,E1,S1,T1,S1,107.954689,102.4824335,1.0533970097421623
64,2,S1_over_T1,gas_flux_ms,E1,S1,T1,S1,0.35635200150000002,0.35739199799999999,0.99709003977195942
64,2,S1_over_T1,eulerian_coupling_ms,E1,S1,T1,S1,0.099327996399999993,0.098304003500000001,1.0104165940708609
64,2,S1_over_T1,injection_ms,E1,S1,T1,S1,0.032767999899999997,0.03225599975,1.0158730206463371
64,2,S1_over_T1,bin_pre_ms,E1,S1,T1,S1,0.46335999699999997,0.019455999099999999,23.815790421166291
64,2,S1_over_T1,pressure_pre_ms,E1,S1,T1,S1,15.169536600000001,12.702176550000001,1.1942470284748168
64,2,S1_over_T1,collision_pool_ms,E1,S1,T1,S1,9.3265919650000004,7.3016319250000006,1.2773297888471693
64,2,S1_over_T1,relax_ms,E1,S1,T1,S1,12.398592000000001,12.398592000000001,1
64,2,S1_over_T1,track_ms,E1,S1,T1,S1,4.2915840149999998,4.2880001050000001,1.0008357998862503
64,2,S1_over_T1,bin_post_ms,E1,S1,T1,S1,0.45977601400000001,0.45875200599999999,1.0022321602665647
64,2,S1_over_T1,moments_ms,E1,S1,T1,S1,14.209023949999999,13.9688959,1.0171901953969031
64,2,S1_over_T1,pressure_post_ms,E1,S1,T1,S1,14.97292805,14.973440200000001,0.99996579610342318
64,2,S1_over_T1,compaction_ms,E1,S1,T1,S1,36.43289755,36.300287249999997,1.0036531474003696
64,2,S1_over_T1,boundary_ms,E1,S1,T1,S1,0.024576000899999999,0.024576000899999999,1
64,3,T2_over_T1,total_ms,E1,E2,T1,T2,107.72326649999999,87.861759199999995,1.226054059022301
64,3,T2_over_T1,gas_flux_ms,E1,E2,T1,T2,0.37331199650000002,0.39428800350000004,0.94680029112273001
64,3,T2_over_T1,eulerian_coupling_ms,E1,E2,T1,T2,0.098304003500000001,0.099839996699999989,0.98461545221585545
64,3,T2_over_T1,injection_ms,E1,E2,T1,T2,0.032767999899999997,0.0337920003,0.96969695812887402
64,3,T2_over_T1,bin_pre_ms,E1,E2,T1,T2,0.46284800799999998,0.472575992,0.97941498475445188
64,3,T2_over_T1,pressure_pre_ms,E1,E2,T1,T2,15.01184035,15.073279849999999,0.99592394617419655
64,3,T2_over_T1,collision_pool_ms,E1,E2,T1,T2,9.4827518449999992,1.0926079799999999,8.6790065774551639
64,3,T2_over_T1,relax_ms,E1,E2,T1,T2,12.39654395,12.401152100000001,0.99962840952495047
64,3,T2_over_T1,track_ms,E1,E2,T1,T2,4.2956800450000001,4.2854402050000004,1.0023894488104286
64,3,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.45977601400000001,0.47001600300000002,0.97821353116778875
64,3,T2_over_T1,moments_ms,E1,E2,T1,T2,14.2740483,2.0541439050000001,6.9489037575485737
64,3,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,14.925856100000001,15.0410237,0.99234310095528944
64,3,T2_over_T1,compaction_ms,E1,E2,T1,T2,36.194305400000005,36.774398849999997,0.98422561705587219
64,3,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024576000899999999,0.024576000899999999,1
64,3,S2_over_S1,total_ms,S1,S2,S1,S2,103.87661,85.473789199999999,1.2153036734681233
64,3,S2_over_S1,gas_flux_ms,S1,S2,S1,S2,0.40755200400000002,0.39065600950000001,1.0432503125233505
64,3,S2_over_S1,eulerian_coupling_ms,S1,S2,S1,S2,0.098863996600000004,0.098304003500000001,1.0056965441900849
64,3,S2_over_S1,injection_ms,S1,S2,S1,S2,0.032767999899999997,0.032767999899999997,1
64,3,S2_over_S1,bin_pre_ms,S1,S2,S1,S2,0.04505600035,0.1172480025,0.38427947077392638
64,3,S2_over_S1,pressure_pre_ms,S1,S2,S1,S2,12.819327850000001,12.87628795,0.99557635708201142
64,3,S2_over_S1,collision_pool_ms,S1,S2,S1,S2,7.3630719200000003,0.98355197900000002,7.4862051800111322
64,3,S2_over_S1,relax_ms,S1,S2,S1,S2,12.3970561,12.393471699999999,1.0002892167817676
64,3,S2_over_S1,track_ms,S1,S2,S1,S2,4.29619193,4.2910718899999996,1.0011931843910451
64,3,S2_over_S1,bin_post_ms,S1,S2,S1,S2,0.45977601400000001,0.46847999099999998,0.98142081376534185
64,3,S2_over_S1,moments_ms,S1,S2,S1,S2,14.290431999999999,2.00960004,7.1110826610055193
64,3,S2_over_S1,pressure_post_ms,S1,S2,S1,S2,14.8423681,15.015424250000001,0.9884747745305964
64,3,S2_over_S1,compaction_ms,S1,S2,S1,S2,36.7743988,36.635135649999995,1.0038013548340718
64,3,S2_over_S1,boundary_ms,S1,S2,S1,S2,0.024576000899999999,0.0255999994,0.96000005765625129
64,3,S2_over_T2,total_ms,E2,S2,T2,S2,87.861759199999995,85.473789199999999,1.027938038343104
64,3,S2_over_T2,gas_flux_ms,E2,S2,T2,S2,0.39428800350000004,0.39065600950000001,1.0092971665907524
64,3,S2_over_T2,eulerian_coupling_ms,E2,S2,T2,S2,0.099839996699999989,0.098304003500000001,1.0156249302705154
64,3,S2_over_T2,injection_ms,E2,S2,T2,S2,0.0337920003,0.032767999899999997,1.0312500123023989
64,3,S2_over_T2,bin_pre_ms,E2,S2,T2,S2,0.472575992,0.1172480025,4.030567531417006
64,3,S2_over_T2,pressure_pre_ms,E2,S2,T2,S2,15.073279849999999,12.87628795,1.1706230793013601
64,3,S2_over_T2,collision_pool_ms,E2,S2,T2,S2,1.0926079799999999,0.98355197900000002,1.1108797535142776
64,3,S2_over_T2,relax_ms,E2,S2,T2,S2,12.401152100000001,12.393471699999999,1.0006197133608659
64,3,S2_over_T2,track_ms,E2,S2,T2,S2,4.2854402050000004,4.2910718899999996,0.99868758083193077
64,3,S2_over_T2,bin_post_ms,E2,S2,T2,S2,0.47001600300000002,0.46847999099999998,1.0032787142023318
64,3,S2_over_T2,moments_ms,E2,S2,T2,S2,2.0541439050000001,2.00960004,1.0221655374768006
64,3,S2_over_T2,pressure_post_ms,E2,S2,T2,S2,15.0410237,15.015424250000001,1.0017048769034946
64,3,S2_over_T2,compaction_ms,E2,S2,T2,S2,36.774398849999997,36.635135649999995,1.0038013561988817
64,3,S2_over_T2,boundary_ms,E2,S2,T2,S2,0.024576000899999999,0.0255999994,0.96000005765625129
64,3,S1_over_T1,total_ms,E1,S1,T1,S1,107.72326649999999,103.87661,1.0370310168959114
64,3,S1_over_T1,gas_flux_ms,E1,S1,T1,S1,0.37331199650000002,0.40755200400000002,0.91598616332653338
64,3,S1_over_T1,eulerian_coupling_ms,E1,S1,T1,S1,0.098304003500000001,0.098863996600000004,0.99433572261633607
64,3,S1_over_T1,injection_ms,E1,S1,T1,S1,0.032767999899999997,0.032767999899999997,1
64,3,S1_over_T1,bin_pre_ms,E1,S1,T1,S1,0.46284800799999998,0.04505600035,10.272727370484406
64,3,S1_over_T1,pressure_pre_ms,E1,S1,T1,S1,15.01184035,12.819327850000001,1.1710317830743364
64,3,S1_over_T1,collision_pool_ms,E1,S1,T1,S1,9.4827518449999992,7.3630719200000003,1.2878798343993356
64,3,S1_over_T1,relax_ms,E1,S1,T1,S1,12.39654395,12.3970561,0.99995868777265595
64,3,S1_over_T1,track_ms,E1,S1,T1,S1,4.2956800450000001,4.29619193,0.99988085145907346
64,3,S1_over_T1,bin_post_ms,E1,S1,T1,S1,0.45977601400000001,0.45977601400000001,1
64,3,S1_over_T1,moments_ms,E1,S1,T1,S1,14.2740483,14.290431999999999,0.99885351961368285
64,3,S1_over_T1,pressure_post_ms,E1,S1,T1,S1,14.925856100000001,14.8423681,1.0056249784022
64,3,S1_over_T1,compaction_ms,E1,S1,T1,S1,36.194305400000005,36.7743988,0.98422561839406619
64,3,S1_over_T1,boundary_ms,E1,S1,T1,S1,0.024576000899999999,0.024576000899999999,1
64,4,T2_over_T1,total_ms,E1,E2,T1,T2,109.34783899999999,88.722942350000011,1.232464074158379
64,4,T2_over_T1,gas_flux_ms,E1,E2,T1,T2,0.40447999550000002,0.38297601049999996,1.0561496919139275
64,4,T2_over_T1,eulerian_coupling_ms,E1,E2,T1,T2,0.099327996399999993,0.099327996399999993,1
64,4,T2_over_T1,injection_ms,E1,E2,T1,T2,0.032767999899999997,0.032767999899999997,1
64,4,T2_over_T1,bin_pre_ms,E1,E2,T1,T2,0.46284799300000001,0.47308799600000001,0.97835497183065279
64,4,T2_over_T1,pressure_pre_ms,E1,E2,T1,T2,15.027711849999999,15.28064015,0.98344779423393458
64,4,T2_over_T1,collision_pool_ms,E1,E2,T1,T2,9.6921601300000013,1.0936319800000001,8.8623598315038308
64,4,T2_over_T1,relax_ms,E1,E2,T1,T2,12.400639999999999,12.39807985,1.0002064956857009
64,4,T2_over_T1,track_ms,E1,E2,T1,T2,4.2849760049999999,4.2987518300000005,0.99679538955846148
64,4,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.45977601400000001,0.46899199499999999,0.98034938528108573
64,4,T2_over_T1,moments_ms,E1,E2,T1,T2,14.301184150000001,2.0464639650000001,6.9882413737004159
64,4,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,15.15724805,14.97344015,1.0122755958656569
64,4,T2_over_T1,compaction_ms,E1,E2,T1,T2,37.169153199999997,37.198335650000004,0.99921549043821245
64,4,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024576000899999999,0.024576000899999999,1
64,4,S2_over_S1,total_ms,S1,S2,S1,S2,103.25862100000001,86.372352599999999,1.1955054816927611
64,4,S2_over_S1,gas_flux_ms,S1,S2,S1,S2,0.35123199249999998,0.37427200399999999,0.93844046240765577
64,4,S2_over_S1,eulerian_coupling_ms,S1,S2,S1,S2,0.098304003500000001,0.098304003500000001,1
64,4,S2_over_S1,injection_ms,S1,S2,S1,S2,0.032191999250000006,0.033280000099999998,0.96730766686506131
64,4,S2_over_S1,bin_pre_ms,S1,S2,S1,S2,0.019455999099999999,0.1107520015,0.17567176065888074
64,4,S2_over_S1,pressure_pre_ms,S1,S2,S1,S2,12.957183349999999,13.072896,0.99114865979198485
64,4,S2_over_S1,collision_pool_ms,S1,S2,S1,S2,7.3840639600000006,0.98048001499999993,7.5310703400721541
64,4,S2_over_S1,relax_ms,S1,S2,S1,S2,12.399616200000001,12.401663750000001,0.99983489715240825
64,4,S2_over_S1,track_ms,S1,S2,S1,S2,4.2910718899999996,4.2956798099999993,0.99892731297400872
64,4,S2_over_S1,bin_post_ms,S1,S2,S1,S2,0.45824000200000004,0.46899199499999999,0.97707425048907293
64,4,S2_over_S1,moments_ms,S1,S2,S1,S2,13.941247950000001,2.0444159499999999,6.8191837135686608
64,4,S2_over_S1,pressure_post_ms,S1,S2,S1,S2,15.117311949999999,14.950943949999999,1.0111275917130302
64,4,S2_over_S1,compaction_ms,S1,S2,S1,S2,36.413440700000002,37.428768149999996,0.97287307330203987
64,4,S2_over_S1,boundary_ms,S1,S2,S1,S2,0.024576000899999999,0.0255999994,0.96000005765625129
64,4,S2_over_T2,total_ms,E2,S2,T2,S2,88.722942350000011,86.372352599999999,1.0272146083699474
64,4,S2_over_T2,gas_flux_ms,E2,S2,T2,S2,0.38297601049999996,0.37427200399999999,1.0232558310719921
64,4,S2_over_T2,eulerian_coupling_ms,E2,S2,T2,S2,0.099327996399999993,0.098304003500000001,1.0104165940708609
64,4,S2_over_T2,injection_ms,E2,S2,T2,S2,0.032767999899999997,0.033280000099999998,0.984615378651997
64,4,S2_over_T2,bin_pre_ms,E2,S2,T2,S2,0.47308799600000001,0.1107520015,4.2715977101325793
64,4,S2_over_T2,pressure_pre_ms,E2,S2,T2,S2,15.28064015,13.072896,1.1688795007624937
64,4,S2_over_T2,collision_pool_ms,E2,S2,T2,S2,1.0936319800000001,0.98048001499999993,1.1154046622765688
64,4,S2_over_T2,relax_ms,E2,S2,T2,S2,12.39807985,12.401663750000001,0.99971101458060407
64,4,S2_over_T2,track_ms,E2,S2,T2,S2,4.2987518300000005,4.2956798099999993,1.0007151417554097
64,4,S2_over_T2,bin_post_ms,E2,S2,T2,S2,0.46899199499999999,0.46899199499999999,1
64,4,S2_over_T2,moments_ms,E2,S2,T2,S2,2.0464639650000001,2.0444159499999999,1.0010017604294275
64,4,S2_over_T2,pressure_post_ms,E2,S2,T2,S2,14.97344015,14.950943949999999,1.0015046675363932
64,4,S2_over_T2,compaction_ms,E2,S2,T2,S2,37.198335650000004,37.428768149999996,0.99384343884691828
64,4,S2_over_T2,boundary_ms,E2,S2,T2,S2,0.024576000899999999,0.0255999994,0.96000005765625129
64,4,S1_over_T1,total_ms,E1,S1,T1,S1,109.34783899999999,103.25862100000001,1.0589705531705675
64,4,S1_over_T1,gas_flux_ms,E1,S1,T1,S1,0.40447999550000002,0.35123199249999998,1.1516035103208886
64,4,S1_over_T1,eulerian_coupling_ms,E1,S1,T1,S1,0.099327996399999993,0.098304003500000001,1.0104165940708609
64,4,S1_over_T1,injection_ms,E1,S1,T1,S1,0.032767999899999997,0.032191999250000006,1.0178926647433986
64,4,S1_over_T1,bin_pre_ms,E1,S1,T1,S1,0.46284799300000001,0.019455999099999999,23.789474424883174
64,4,S1_over_T1,pressure_pre_ms,E1,S1,T1,S1,15.027711849999999,12.957183349999999,1.1597977310400567
64,4,S1_over_T1,collision_pool_ms,E1,S1,T1,S1,9.6921601300000013,7.3840639600000006,1.3125780305402448
64,4,S1_over_T1,relax_ms,E1,S1,T1,S1,12.400639999999999,12.399616200000001,1.0000825670717131
64,4,S1_over_T1,track_ms,E1,S1,T1,S1,4.2849760049999999,4.2910718899999996,0.99857940273286827
64,4,S1_over_T1,bin_post_ms,E1,S1,T1,S1,0.45977601400000001,0.45824000200000004,1.0033519814797836
64,4,S1_over_T1,moments_ms,E1,S1,T1,S1,14.301184150000001,13.941247950000001,1.0258180760639868
64,4,S1_over_T1,pressure_post_ms,E1,S1,T1,S1,15.15724805,15.117311949999999,1.0026417461075148
64,4,S1_over_T1,compaction_ms,E1,S1,T1,S1,37.169153199999997,36.413440700000002,1.0207536691252577
64,4,S1_over_T1,boundary_ms,E1,S1,T1,S1,0.024576000899999999,0.024576000899999999,1
64,5,T2_over_T1,total_ms,E1,E2,T1,T2,107.4094085,87.258621199999993,1.23093176379459
64,5,T2_over_T1,gas_flux_ms,E1,E2,T1,T2,0.37990400199999996,0.35636799050000001,1.0660441232866562
64,5,T2_over_T1,eulerian_coupling_ms,E1,E2,T1,T2,0.099327996399999993,0.098304003500000001,1.0104165940708609
64,5,T2_over_T1,injection_ms,E1,E2,T1,T2,0.032767999899999997,0.032767999899999997,1
64,5,T2_over_T1,bin_pre_ms,E1,E2,T1,T2,0.46236799649999999,0.47104001000000001,0.98158964564390183
64,5,T2_over_T1,pressure_pre_ms,E1,E2,T1,T2,15.04409555,14.92224025,1.0081660191739641
64,5,T2_over_T1,collision_pool_ms,E1,E2,T1,T2,9.5293440800000013,1.0941439850000001,8.7094059014545522
64,5,T2_over_T1,relax_ms,E1,E2,T1,T2,12.396544499999999,12.392448399999999,1.0003305319391123
64,5,T2_over_T1,track_ms,E1,E2,T1,T2,4.2977278200000004,4.2864639750000002,1.0026277708306182
64,5,T2_over_T1,bin_post_ms,E1,E2,T1,T2,0.460288003,0.46796798699999997,0.98358865517867144
64,5,T2_over_T1,moments_ms,E1,E2,T1,T2,14.08563185,2.0152320850000001,6.9895829640882283
64,5,T2_over_T1,pressure_post_ms,E1,E2,T1,T2,14.99699165,14.904831900000001,1.006183212975384
64,5,T2_over_T1,compaction_ms,E1,E2,T1,T2,35.932670599999994,36.336128250000002,0.98889651513710719
64,5,T2_over_T1,boundary_ms,E1,E2,T1,T2,0.024576000899999999,0.024576000899999999,1
64,5,S2_over_S1,total_ms,S1,S2,S1,S2,103.25606500000001,84.712959299999994,1.2188933765651133
64,5,S2_over_S1,gas_flux_ms,S1,S2,S1,S2,0.38251198799999997,0.35020799950000003,1.0922422918554717
64,5,S2_over_S1,eulerian_coupling_ms,S1,S2,S1,S2,0.098304003500000001,0.098304003500000001,1
64,5,S2_over_S1,injection_ms,S1,S2,S1,S2,0.032767999899999997,0.03225599975,1.0158730206463371
64,5,S2_over_S1,bin_pre_ms,S1,S2,S1,S2,0.0282399999,0.10188799749999999,0.27716709124644445
64,5,S2_over_S1,pressure_pre_ms,S1,S2,S1,S2,12.904960150000001,12.961279900000001,0.99565476940282727
64,5,S2_over_S1,collision_pool_ms,S1,S2,S1,S2,7.4178559750000002,0.98099201899999999,7.5615864668925505
64,5,S2_over_S1,relax_ms,S1,S2,S1,S2,12.39398385,12.399616200000001,0.99954576416647467
64,5,S2_over_S1,track_ms,S1,S2,S1,S2,4.2854399650000001,4.2900478849999999,0.99892590476294885
64,5,S2_over_S1,bin_post_ms,S1,S2,S1,S2,0.45926401,0.46796798699999997,0.98140048626873277
64,5,S2_over_S1,moments_ms,S1,S2,S1,S2,14.24793625,2.0362240050000002,6.9972342016466893
64,5,S2_over_S1,pressure_post_ms,S1,S2,S1,S2,14.79372785,14.9862404,0.98715404632105064
64,5,S2_over_S1,compaction_ms,S1,S2,S1,S2,36.385839500000003,35.951616299999998,1.0120779882711421
64,5,S2_over_S1,boundary_ms,S1,S2,S1,S2,0.024576000899999999,0.0255999994,0.96000005765625129
64,5,S2_over_T2,total_ms,E2,S2,T2,S2,87.258621199999993,84.712959299999994,1.0300504423530392
64,5,S2_over_T2,gas_flux_ms,E2,S2,T2,S2,0.35636799050000001,0.35020799950000003,1.0175895211097254
64,5,S2_over_T2,eulerian_coupling_ms,E2,S2,T2,S2,0.098304003500000001,0.098304003500000001,1
64,5,S2_over_T2,injection_ms,E2,S2,T2,S2,0.032767999899999997,0.03225599975,1.0158730206463371
64,5,S2_over_T2,bin_pre_ms,E2,S2,T2,S2,0.47104001000000001,0.10188799749999999,4.6231157894726511
64,5,S2_over_T2,pressure_pre_ms,E2,S2,T2,S2,14.92224025,12.961279900000001,1.1512937275584951
64,5,S2_over_T2,collision_pool_ms,E2,S2,T2,S2,1.0941439850000001,0.98099201899999999,1.1153444307481162
64,5,S2_over_T2,relax_ms,E2,S2,T2,S2,12.392448399999999,12.399616200000001,0.99942193372081944
64,5,S2_over_T2,track_ms,E2,S2,T2,S2,4.2864639750000002,4.2900478849999999,0.99916459906833888
64,5,S2_over_T2,bin_post_ms,E2,S2,T2,S2,0.46796798699999997,0.46796798699999997,1
64,5,S2_over_T2,moments_ms,E2,S2,T2,S2,2.0152320850000001,2.0362240050000002,0.98969076096320741
64,5,S2_over_T2,pressure_post_ms,E2,S2,T2,S2,14.904831900000001,14.9862404,0.99456778365840182
64,5,S2_over_T2,compaction_ms,E2,S2,T2,S2,36.336128250000002,35.951616299999998,1.0106952618427896
64,5,S2_over_T2,boundary_ms,E2,S2,T2,S2,0.024576000899999999,0.0255999994,0.96000005765625129
64,5,S1_over_T1,total_ms,E1,S1,T1,S1,107.4094085,103.25606500000001,1.0402237243884898
64,5,S1_over_T1,gas_flux_ms,E1,S1,T1,S1,0.37990400199999996,0.38251198799999997,0.99318194963343209
64,5,S1_over_T1,eulerian_coupling_ms,E1,S1,T1,S1,0.099327996399999993,0.098304003500000001,1.0104165940708609
64,5,S1_over_T1,injection_ms,E1,S1,T1,S1,0.032767999899999997,0.032767999899999997,1
64,5,S1_over_T1,bin_pre_ms,E1,S1,T1,S1,0.46236799649999999,0.0282399999,16.37280446661758
64,5,S1_over_T1,pressure_pre_ms,E1,S1,T1,S1,15.04409555,12.904960150000001,1.1657607133331596
64,5,S1_over_T1,collision_pool_ms,E1,S1,T1,S1,9.5293440800000013,7.4178559750000002,1.2846493801060894
64,5,S1_over_T1,relax_ms,E1,S1,T1,S1,12.396544499999999,12.39398385,1.0002066042711522
64,5,S1_over_T1,track_ms,E1,S1,T1,S1,4.2977278200000004,4.2854399650000001,1.0028673497004643
